advertizing	mailer	_hypernym-inv
positivism	rationalist	_derivationally_related_form
rationalist	positivism	_derivationally_related_form-inv
dedication	affirmation	_hyponym
affirmation	dedication	_hyponym-inv
shrub	caper	_hyponym
caper	shrub	_hyponym-inv
throw	thrower	_derivationally_related_form
thrower	throw	_derivationally_related_form-inv
omaha	nebraska	_part_of
nebraska	omaha	_part_of-inv
regeneration	regenerate	_derivationally_related_form
regenerate	regeneration	_derivationally_related_form-inv
intake	aspirate	_derivationally_related_form
aspirate	intake	_derivationally_related_form-inv
mince	victuals	_hypernym
victuals	mince	_hypernym-inv
royalty	princess	_member_meronym
princess	royalty	_member_meronym-inv
subsiding	subside	_derivationally_related_form
subside	subsiding	_derivationally_related_form-inv
while	time	_hypernym
time	while	_hypernym-inv
expect	trust	_hyponym
trust	expect	_hyponym-inv
crimp	whorl	_hypernym
whorl	crimp	_hypernym-inv
stain	dye	_hypernym
dye	stain	_hypernym-inv
humaneness	fauna	_synset_domain_topic_of
fauna	humaneness	_synset_domain_topic_of-inv
crab	soul	_hypernym
soul	crab	_hypernym-inv
racketeer	underworld	_member_holonym
underworld	racketeer	_member_holonym-inv
thriftiness	thrifty	_derivationally_related_form
thrifty	thriftiness	_derivationally_related_form-inv
muscular	mesomorph	_derivationally_related_form
mesomorph	muscular	_derivationally_related_form-inv
educate	train	_hyponym
train	educate	_hyponym-inv
warrant	warrantor	_derivationally_related_form
warrantor	warrant	_derivationally_related_form-inv
artifact	sheet	_hyponym
sheet	artifact	_hyponym-inv
jelly	petroleum_jelly	_hyponym
petroleum_jelly	jelly	_hyponym-inv
preceptor	teacher	_hypernym
teacher	preceptor	_hypernym-inv
fly	travel	_hypernym
travel	fly	_hypernym-inv
baste	preparation	_synset_domain_topic_of
preparation	baste	_synset_domain_topic_of-inv
counterstrike	attack	_hypernym
attack	counterstrike	_hypernym-inv
defend	support	_hypernym
support	defend	_hypernym-inv
termination	dissolution	_hyponym
dissolution	termination	_hyponym-inv
maths	proof	_member_of_domain_topic
proof	maths	_member_of_domain_topic-inv
peyote	cactus	_hypernym
cactus	peyote	_hypernym-inv
failure	breach	_hyponym
breach	failure	_hyponym-inv
false	falsity	_derivationally_related_form
falsity	false	_derivationally_related_form-inv
fearsomely	dissolve	_verb_group
dissolve	fearsomely	_verb_group-inv
loving	warmhearted	_also_see
warmhearted	loving	_also_see-inv
treatment	treat	_derivationally_related_form
treat	treatment	_derivationally_related_form-inv
supply	give	_hypernym
give	supply	_hypernym-inv
run	implement	_hypernym
implement	run	_hypernym-inv
interact	consort	_hyponym
consort	interact	_hyponym-inv
drop	unload	_derivationally_related_form
unload	drop	_derivationally_related_form-inv
wake	warmth	_derivationally_related_form
warmth	wake	_derivationally_related_form-inv
pirate_ship	ship	_hypernym
ship	pirate_ship	_hypernym-inv
slasher	slash	_derivationally_related_form
slash	slasher	_derivationally_related_form-inv
toroid	ring	_hyponym
ring	toroid	_hyponym-inv
channel	strait	_hyponym
strait	channel	_hyponym-inv
experience	live	_derivationally_related_form
live	experience	_derivationally_related_form-inv
spoliation	violate	_derivationally_related_form
violate	spoliation	_derivationally_related_form-inv
video	waveband	_member_of_domain_topic
waveband	video	_member_of_domain_topic-inv
questioner	interrogator	_hyponym
interrogator	questioner	_hyponym-inv
ungulate	placental_mammal	_hypernym
placental_mammal	ungulate	_hypernym-inv
seeking	search	_hypernym
search	seeking	_hypernym-inv
incarnate	substantiate	_hypernym
substantiate	incarnate	_hypernym-inv
spark	flash	_hypernym
flash	spark	_hypernym-inv
indication	denote	_derivationally_related_form
denote	indication	_derivationally_related_form-inv
description	report	_derivationally_related_form
report	description	_derivationally_related_form-inv
splenic_artery	spleen	_part_of
spleen	splenic_artery	_part_of-inv
preordain	predetermine	_hypernym
predetermine	preordain	_hypernym-inv
genesis	beginning	_hypernym
beginning	genesis	_hypernym-inv
information	tabulation	_hyponym
tabulation	information	_hyponym-inv
directorship	managing_director	_derivationally_related_form
managing_director	directorship	_derivationally_related_form-inv
carrier	rack	_hypernym
rack	carrier	_hypernym-inv
worsening	drop	_derivationally_related_form
drop	worsening	_derivationally_related_form-inv
archipelago	island	_member_meronym
island	archipelago	_member_meronym-inv
pacesetter	racehorse	_hypernym
racehorse	pacesetter	_hypernym-inv
parcel	collection	_hypernym
collection	parcel	_hypernym-inv
adrenal_cortex	endocrine_gland	_hypernym
endocrine_gland	adrenal_cortex	_hypernym-inv
run	rub	_hyponym
rub	run	_hyponym-inv
workman	warehouser	_hyponym
warehouser	workman	_hyponym-inv
foodstuff	concentrate	_hyponym
concentrate	foodstuff	_hyponym-inv
worsen	exacerbation	_derivationally_related_form
exacerbation	worsen	_derivationally_related_form-inv
masculine	masculinity	_derivationally_related_form
masculinity	masculine	_derivationally_related_form-inv
rattle	make	_hypernym
make	rattle	_hypernym-inv
question	uncertainty	_hypernym
uncertainty	question	_hypernym-inv
reach	achievement	_derivationally_related_form
achievement	reach	_derivationally_related_form-inv
quarter	quarters	_derivationally_related_form
quarters	quarter	_derivationally_related_form-inv
naturalness	ingenuous	_derivationally_related_form
ingenuous	naturalness	_derivationally_related_form-inv
stink	pong	_hyponym
pong	stink	_hyponym-inv
belief	supernaturalism	_hyponym
supernaturalism	belief	_hyponym-inv
imposition	visit	_derivationally_related_form
visit	imposition	_derivationally_related_form-inv
shrub	honeysuckle	_hyponym
honeysuckle	shrub	_hyponym-inv
telecommunication	broadcasting	_hyponym
broadcasting	telecommunication	_hyponym-inv
loafer	mope	_hyponym
mope	loafer	_hyponym-inv
tug	pulling	_hypernym
pulling	tug	_hypernym-inv
terminate	last	_derivationally_related_form
last	terminate	_derivationally_related_form-inv
mustache	whiskers	_part_of
whiskers	mustache	_part_of-inv
statesman	politico	_hypernym
politico	statesman	_hypernym-inv
device	drive	_hyponym
drive	device	_hyponym-inv
trouble	unhinge	_derivationally_related_form
unhinge	trouble	_derivationally_related_form-inv
establishment	structure	_hypernym
structure	establishment	_hypernym-inv
convert	encode	_hyponym
encode	convert	_hyponym-inv
tweeze	tweak	_hypernym
tweak	tweeze	_hypernym-inv
devastation	spoliation	_hyponym
spoliation	devastation	_hyponym-inv
quarter	billet	_derivationally_related_form
billet	quarter	_derivationally_related_form-inv
forearm	arm	_part_of
arm	forearm	_part_of-inv
commissioner	commissioning	_derivationally_related_form
commissioning	commissioner	_derivationally_related_form-inv
hakim	muslim	_hypernym
muslim	hakim	_hypernym-inv
network	web	_derivationally_related_form
web	network	_derivationally_related_form-inv
thrifty	thriftiness	_derivationally_related_form
thriftiness	thrifty	_derivationally_related_form-inv
outlaw	murderer	_hyponym
murderer	outlaw	_hyponym-inv
rattle	rattling	_derivationally_related_form
rattling	rattle	_derivationally_related_form-inv
professorship	professor	_derivationally_related_form
professor	professorship	_derivationally_related_form-inv
geneticist	genetics	_derivationally_related_form
genetics	geneticist	_derivationally_related_form-inv
unite	unification	_derivationally_related_form
unification	unite	_derivationally_related_form-inv
receptive	receive	_derivationally_related_form
receive	receptive	_derivationally_related_form-inv
expert	shot	_hyponym
shot	expert	_hyponym-inv
diversify	modify	_hypernym
modify	diversify	_hypernym-inv
psychopathology	rationalization	_member_of_domain_topic
rationalization	psychopathology	_member_of_domain_topic-inv
throw	leaner	_hyponym
leaner	throw	_hyponym-inv
rule	find	_verb_group
find	rule	_verb_group-inv
violinist	player	_hypernym
player	violinist	_hypernym-inv
workplace	smithy	_hyponym
smithy	workplace	_hyponym-inv
hit	putt	_hyponym
putt	hit	_hyponym-inv
trustworthiness	trusty	_derivationally_related_form
trusty	trustworthiness	_derivationally_related_form-inv
travel	step	_hyponym
step	travel	_hyponym-inv
intubate	intubation	_derivationally_related_form
intubation	intubate	_derivationally_related_form-inv
evil	immoral	_also_see
immoral	evil	_also_see-inv
stem	cornstalk	_hyponym
cornstalk	stem	_hyponym-inv
strike	discovery	_derivationally_related_form
discovery	strike	_derivationally_related_form-inv
termination	abolition	_hyponym
abolition	termination	_hyponym-inv
naming	name	_derivationally_related_form
name	naming	_derivationally_related_form-inv
support	hold	_hypernym
hold	support	_hypernym-inv
mixture	substance	_hypernym
substance	mixture	_hypernym-inv
soul	toucher	_hyponym
toucher	soul	_hyponym-inv
guard	screener	_hyponym
screener	guard	_hyponym-inv
speculator	speculate	_derivationally_related_form
speculate	speculator	_derivationally_related_form-inv
nutrient	victuals	_hyponym
victuals	nutrient	_hyponym-inv
blade	mower	_part_of
mower	blade	_part_of-inv
run	pass	_hypernym
pass	run	_hypernym-inv
opposite	opposition	_hypernym
opposition	opposite	_hypernym-inv
nick	mar	_hypernym
mar	nick	_hypernym-inv
seasoning	spice	_hyponym
spice	seasoning	_hyponym-inv
stitch	secure	_hypernym
secure	stitch	_hypernym-inv
wire	telegraphy	_synset_domain_topic_of
telegraphy	wire	_synset_domain_topic_of-inv
inactivation	inactivate	_derivationally_related_form
inactivate	inactivation	_derivationally_related_form-inv
hamburger	boeuf	_hypernym
boeuf	hamburger	_hypernym-inv
grovel	flex	_hypernym
flex	grovel	_hypernym-inv
blight	leaf_blight	_hyponym
leaf_blight	blight	_hyponym-inv
soul	ram	_hyponym
ram	soul	_hyponym-inv
lobe	frontal_lobe	_hyponym
frontal_lobe	lobe	_hyponym-inv
sorrow	heartbreak	_hyponym
heartbreak	sorrow	_hyponym-inv
connexion	relevancy	_hyponym
relevancy	connexion	_hyponym-inv
hosiery	tights	_hyponym
tights	hosiery	_hyponym-inv
physicalness	concreteness	_hyponym
concreteness	physicalness	_hyponym-inv
itch	itching	_derivationally_related_form
itching	itch	_derivationally_related_form-inv
vertical	stud	_hyponym
stud	vertical	_hyponym-inv
compare	be	_hypernym
be	compare	_hypernym-inv
law	interdiction	_member_of_domain_topic
interdiction	law	_member_of_domain_topic-inv
compensation	remunerate	_derivationally_related_form
remunerate	compensation	_derivationally_related_form-inv
music	polyphony	_hyponym
polyphony	music	_hyponym-inv
wager	gamble	_hypernym
gamble	wager	_hypernym-inv
toxicant	toxin	_hyponym
toxin	toxicant	_hyponym-inv
realism	realist	_derivationally_related_form
realist	realism	_derivationally_related_form-inv
usa	wv	_has_part
wv	usa	_has_part-inv
disapprobation	disapproval	_hypernym
disapproval	disapprobation	_hypernym-inv
law	party	_member_of_domain_topic
party	law	_member_of_domain_topic-inv
sign	experience	_hypernym
experience	sign	_hypernym-inv
mercury_thermometer	thermometer	_hypernym
thermometer	mercury_thermometer	_hypernym-inv
lie	overtop	_hyponym
overtop	lie	_hyponym-inv
antiseptic	clean	_also_see
clean	antiseptic	_also_see-inv
work	dominate	_hyponym
dominate	work	_hyponym-inv
step	tread	_derivationally_related_form
tread	step	_derivationally_related_form-inv
reservation	restrict	_derivationally_related_form
restrict	reservation	_derivationally_related_form-inv
virtue	morality	_hypernym
morality	virtue	_hypernym-inv
distribution	spread	_derivationally_related_form
spread	distribution	_derivationally_related_form-inv
vernacular	wop	_member_of_domain_usage
wop	vernacular	_member_of_domain_usage-inv
thump	thumping	_derivationally_related_form
thumping	thump	_derivationally_related_form-inv
resemble	tally	_hypernym
tally	resemble	_hypernym-inv
modification	transition	_hyponym
transition	modification	_hyponym-inv
sport	seed	_member_of_domain_topic
seed	sport	_member_of_domain_topic-inv
sweep	sweeping	_derivationally_related_form
sweeping	sweep	_derivationally_related_form-inv
saute	preparation	_synset_domain_topic_of
preparation	saute	_synset_domain_topic_of-inv
love	enjoyment	_derivationally_related_form
enjoyment	love	_derivationally_related_form-inv
justification	vindicate	_derivationally_related_form
vindicate	justification	_derivationally_related_form-inv
variant	biology	_synset_domain_topic_of
biology	variant	_synset_domain_topic_of-inv
move	pull	_hyponym
pull	move	_hyponym-inv
peculation	raid	_hyponym
raid	peculation	_hyponym-inv
stigma	stigmatic	_derivationally_related_form
stigmatic	stigma	_derivationally_related_form-inv
purging	cleanup	_hypernym
cleanup	purging	_hypernym-inv
limit	restriction	_derivationally_related_form
restriction	limit	_derivationally_related_form-inv
radiance	shine	_derivationally_related_form
shine	radiance	_derivationally_related_form-inv
spitefulness	malice	_hypernym
malice	spitefulness	_hypernym-inv
small_intestine	intestine	_hypernym
intestine	small_intestine	_hypernym-inv
tone	register	_hyponym
register	tone	_hyponym-inv
repeater	recidivism	_derivationally_related_form
recidivism	repeater	_derivationally_related_form-inv
seasoning	saffron	_hyponym
saffron	seasoning	_hyponym-inv
medicine	symptom	_member_of_domain_topic
symptom	medicine	_member_of_domain_topic-inv
mesh	organize	_hypernym
organize	mesh	_hypernym-inv
thigh	limb	_hypernym
limb	thigh	_hypernym-inv
supervise	superintendent	_derivationally_related_form
superintendent	supervise	_derivationally_related_form-inv
push	move	_hypernym
move	push	_hypernym-inv
waver	voice	_hypernym
voice	waver	_hypernym-inv
snipe	shorebird	_hypernym
shorebird	snipe	_hypernym-inv
taxonomy	taxonomist	_derivationally_related_form
taxonomist	taxonomy	_derivationally_related_form-inv
enactment	statute	_hyponym
statute	enactment	_hyponym-inv
teething	teethe	_derivationally_related_form
teethe	teething	_derivationally_related_form-inv
plan	think	_hypernym
think	plan	_hypernym-inv
axiom	proposition	_hypernym
proposition	axiom	_hypernym-inv
squash_racquets	fault	_member_of_domain_topic
fault	squash_racquets	_member_of_domain_topic-inv
study	studying	_derivationally_related_form
studying	study	_derivationally_related_form-inv
plunge	souse	_derivationally_related_form
souse	plunge	_derivationally_related_form-inv
distribution	parcelling	_hyponym
parcelling	distribution	_hyponym-inv
aggression	provocation	_hyponym
provocation	aggression	_hyponym-inv
trespasser	stalker	_hyponym
stalker	trespasser	_hyponym-inv
container	parcel	_hyponym
parcel	container	_hyponym-inv
masculinity	masculine	_derivationally_related_form
masculine	masculinity	_derivationally_related_form-inv
yarn	narrate	_derivationally_related_form
narrate	yarn	_derivationally_related_form-inv
tear	shoot	_verb_group
shoot	tear	_verb_group-inv
try	shot	_hyponym
shot	try	_hyponym-inv
framing	formulation	_hypernym
formulation	framing	_hypernym-inv
hair	hirsute	_derivationally_related_form
hirsute	hair	_derivationally_related_form-inv
bareness	nudity	_hypernym
nudity	bareness	_hypernym-inv
taximan	driver	_hypernym
driver	taximan	_hypernym-inv
ruin	destructible	_derivationally_related_form
destructible	ruin	_derivationally_related_form-inv
flattery	flatter	_derivationally_related_form
flatter	flattery	_derivationally_related_form-inv
swill	provender	_hypernym
provender	swill	_hypernym-inv
summit	top	_derivationally_related_form
top	summit	_derivationally_related_form-inv
sister	nun	_hypernym
nun	sister	_hypernym-inv
prop	support	_hypernym
support	prop	_hypernym-inv
observe	instantiate	_hyponym
instantiate	observe	_hyponym-inv
headline	publishing	_synset_domain_topic_of
publishing	headline	_synset_domain_topic_of-inv
require	dictation	_derivationally_related_form
dictation	require	_derivationally_related_form-inv
moderate	deny	_hyponym
deny	moderate	_hyponym-inv
occupy	occupation	_derivationally_related_form
occupation	occupy	_derivationally_related_form-inv
fungus	stinkhorn	_hyponym
stinkhorn	fungus	_hyponym-inv
marijuana	weed	_hyponym
weed	marijuana	_hyponym-inv
titan	greek_mythology	_synset_domain_topic_of
greek_mythology	titan	_synset_domain_topic_of-inv
regret	sorrow	_derivationally_related_form
sorrow	regret	_derivationally_related_form-inv
vault	vaulter	_derivationally_related_form
vaulter	vault	_derivationally_related_form-inv
warehouser	workman	_hypernym
workman	warehouser	_hypernym-inv
governor	politician	_hypernym
politician	governor	_hypernym-inv
detector	wireless	_part_of
wireless	detector	_part_of-inv
supplier	caterer	_hyponym
caterer	supplier	_hyponym-inv
agent	whitener	_hyponym
whitener	agent	_hyponym-inv
stir	agitation	_hypernym
agitation	stir	_hypernym-inv
slumber	sleeping	_derivationally_related_form
sleeping	slumber	_derivationally_related_form-inv
make	educe	_hyponym
educe	make	_hyponym-inv
march	manifestation	_derivationally_related_form
manifestation	march	_derivationally_related_form-inv
wriggler	wiggle	_derivationally_related_form
wiggle	wriggler	_derivationally_related_form-inv
list	register	_hypernym
register	list	_hypernym-inv
publication	release	_derivationally_related_form
release	publication	_derivationally_related_form-inv
deaden	weaken	_hyponym
weaken	deaden	_hyponym-inv
wickedness	repulsive	_derivationally_related_form
repulsive	wickedness	_derivationally_related_form-inv
personhood	soul	_derivationally_related_form
soul	personhood	_derivationally_related_form-inv
make	construction	_derivationally_related_form
construction	make	_derivationally_related_form-inv
windpipe	epiglottis	_has_part
epiglottis	windpipe	_has_part-inv
seeking	try	_hypernym
try	seeking	_hypernym-inv
climber	mount	_derivationally_related_form
mount	climber	_derivationally_related_form-inv
constructor	make	_derivationally_related_form
make	constructor	_derivationally_related_form-inv
seats	parquet	_hyponym
parquet	seats	_hyponym-inv
dependency	reliance	_hyponym
reliance	dependency	_hyponym-inv
subgenus	biology	_synset_domain_topic_of
biology	subgenus	_synset_domain_topic_of-inv
desire	trust	_derivationally_related_form
trust	desire	_derivationally_related_form-inv
sport	scull	_member_of_domain_topic
scull	sport	_member_of_domain_topic-inv
testing	experimentation	_hypernym
experimentation	testing	_hypernym-inv
combust	turn	_hypernym
turn	combust	_hypernym-inv
mineral	bastnasite	_hyponym
bastnasite	mineral	_hyponym-inv
set	reconcile	_hyponym
reconcile	set	_hyponym-inv
soul	nondrinker	_hyponym
nondrinker	soul	_hyponym-inv
mediator	matchmaker	_hyponym
matchmaker	mediator	_hyponym-inv
lead	conducting	_derivationally_related_form
conducting	lead	_derivationally_related_form-inv
learn	study	_hyponym
study	learn	_hyponym-inv
warrant	support	_hypernym
support	warrant	_hypernym-inv
port	kobe	_instance_hyponym
kobe	port	_instance_hyponym-inv
supplement	matter	_hypernym
matter	supplement	_hypernym-inv
concrete	solidify	_hypernym
solidify	concrete	_hypernym-inv
cerebrum	hemisphere	_has_part
hemisphere	cerebrum	_has_part-inv
folding_chair	chair	_hypernym
chair	folding_chair	_hypernym-inv
supply	pander	_hyponym
pander	supply	_hyponym-inv
arrival	get	_derivationally_related_form
get	arrival	_derivationally_related_form-inv
blue	blueness	_derivationally_related_form
blueness	blue	_derivationally_related_form-inv
yowl	yell	_derivationally_related_form
yell	yowl	_derivationally_related_form-inv
forgive	pardon	_hyponym
pardon	forgive	_hyponym-inv
misrepresentation	pretense	_hyponym
pretense	misrepresentation	_hyponym-inv
reversal	reverse	_derivationally_related_form
reverse	reversal	_derivationally_related_form-inv
vitiate	degradation	_derivationally_related_form
degradation	vitiate	_derivationally_related_form-inv
weigh	quantify	_hypernym
quantify	weigh	_hypernym-inv
playing	activity	_hypernym
activity	playing	_hypernym-inv
residuary	residue	_derivationally_related_form
residue	residuary	_derivationally_related_form-inv
airforce	service	_hypernym
service	airforce	_hypernym-inv
obscure	overshadow	_hyponym
overshadow	obscure	_hyponym-inv
fiend	demonize	_derivationally_related_form
demonize	fiend	_derivationally_related_form-inv
franc	centime	_has_part
centime	franc	_has_part-inv
sport	feature	_derivationally_related_form
feature	sport	_derivationally_related_form-inv
work	slog	_hyponym
slog	work	_hyponym-inv
trade	transact	_hypernym
transact	trade	_hypernym-inv
obstruction	impediment	_hypernym
impediment	obstruction	_hypernym-inv
whirl	rotation	_derivationally_related_form
rotation	whirl	_derivationally_related_form-inv
jumper	jock	_hypernym
jock	jumper	_hypernym-inv
depth	level	_hypernym
level	depth	_hypernym-inv
tag	marking	_derivationally_related_form
marking	tag	_derivationally_related_form-inv
sediment	matter	_hypernym
matter	sediment	_hypernym-inv
pathologist	specialist	_hypernym
specialist	pathologist	_hypernym-inv
train	qualify	_hyponym
qualify	train	_hyponym-inv
proteolytic_enzyme	enzyme	_hypernym
enzyme	proteolytic_enzyme	_hypernym-inv
glass	glaze	_derivationally_related_form
glaze	glass	_derivationally_related_form-inv
pall	furnishing	_hypernym
furnishing	pall	_hypernym-inv
primp	primping	_derivationally_related_form
primping	primp	_derivationally_related_form-inv
book	genesis	_instance_hyponym
genesis	book	_instance_hyponym-inv
physiotherapy	modality	_has_part
modality	physiotherapy	_has_part-inv
testimony	averment	_hypernym
averment	testimony	_hypernym-inv
wreath	garland	_derivationally_related_form
garland	wreath	_derivationally_related_form-inv
extracurricular_activity	teaching	_hypernym
teaching	extracurricular_activity	_hypernym-inv
slackening	slacken	_derivationally_related_form
slacken	slackening	_derivationally_related_form-inv
strap	luggage	_part_of
luggage	strap	_part_of-inv
wed	married	_derivationally_related_form
married	wed	_derivationally_related_form-inv
nebraska	lincoln	_has_part
lincoln	nebraska	_has_part-inv
strip	paper	_part_of
paper	strip	_part_of-inv
view	substance	_hypernym
substance	view	_hypernym-inv
spray	sprayer	_derivationally_related_form
sprayer	spray	_derivationally_related_form-inv
pull	wound	_hypernym
wound	pull	_hypernym-inv
wave	roller	_derivationally_related_form
roller	wave	_derivationally_related_form-inv
voucher	verify	_derivationally_related_form
verify	voucher	_derivationally_related_form-inv
relocation	move	_derivationally_related_form
move	relocation	_derivationally_related_form-inv
salad_greens	salad_burnet	_hyponym
salad_burnet	salad_greens	_hyponym-inv
strikebreaker	worker	_hypernym
worker	strikebreaker	_hypernym-inv
aliyah	laurels	_hypernym
laurels	aliyah	_hypernym-inv
testimony	testify	_derivationally_related_form
testify	testimony	_derivationally_related_form-inv
smoke	smoking	_derivationally_related_form
smoking	smoke	_derivationally_related_form-inv
impressionistic	impression	_derivationally_related_form
impression	impressionistic	_derivationally_related_form-inv
gallop	riding	_synset_domain_topic_of
riding	gallop	_synset_domain_topic_of-inv
scattering	dissipation	_hyponym
dissipation	scattering	_hyponym-inv
koppie	south_africa	_synset_domain_region_of
south_africa	koppie	_synset_domain_region_of-inv
permit	pass	_hyponym
pass	permit	_hyponym-inv
research	probe	_hyponym
probe	research	_hyponym-inv
ladle	jackdaw	_member_meronym
jackdaw	ladle	_member_meronym-inv
dropkick	kicking	_hypernym
kicking	dropkick	_hypernym-inv
familiarity	present	_derivationally_related_form
present	familiarity	_derivationally_related_form-inv
tasteless	tastelessness	_derivationally_related_form
tastelessness	tasteless	_derivationally_related_form-inv
unjust	unrighteous	_also_see
unrighteous	unjust	_also_see-inv
modify	stiffen	_hyponym
stiffen	modify	_hyponym-inv
deportment	trait	_hypernym
trait	deportment	_hypernym-inv
vertebrate_paleontology	paleontology	_hypernym
paleontology	vertebrate_paleontology	_hypernym-inv
tapdance	tap	_derivationally_related_form
tap	tapdance	_derivationally_related_form-inv
trespass	use	_hypernym
use	trespass	_hypernym-inv
wing	serving	_hypernym
serving	wing	_hypernym-inv
quote	citation	_derivationally_related_form
citation	quote	_derivationally_related_form-inv
sword	blade	_has_part
blade	sword	_has_part-inv
sophistry	sophist	_derivationally_related_form
sophist	sophistry	_derivationally_related_form-inv
tread	step	_derivationally_related_form
step	tread	_derivationally_related_form-inv
passion	love	_derivationally_related_form
love	passion	_derivationally_related_form-inv
placate	peace	_derivationally_related_form
peace	placate	_derivationally_related_form-inv
siege	encirclement	_hypernym
encirclement	siege	_hypernym-inv
ram	collide	_hypernym
collide	ram	_hypernym-inv
corticosteroid	glucocorticoid	_hyponym
glucocorticoid	corticosteroid	_hyponym-inv
match	homogenize	_hyponym
homogenize	match	_hyponym-inv
cache	stash	_derivationally_related_form
stash	cache	_derivationally_related_form-inv
comedienne	comic	_hypernym
comic	comedienne	_hypernym-inv
terminate	ending	_derivationally_related_form
ending	terminate	_derivationally_related_form-inv
vary	deviation	_derivationally_related_form
deviation	vary	_derivationally_related_form-inv
irregularity	deviation	_hyponym
deviation	irregularity	_hyponym-inv
unhappiness	unhappy	_derivationally_related_form
unhappy	unhappiness	_derivationally_related_form-inv
surface	dredge	_hyponym
dredge	surface	_hyponym-inv
lament	threnody	_derivationally_related_form
threnody	lament	_derivationally_related_form-inv
quaff	tipple	_hypernym
tipple	quaff	_hypernym-inv
goodness	graciousness	_hyponym
graciousness	goodness	_hyponym-inv
nazism	fascism	_hypernym
fascism	nazism	_hypernym-inv
preferment	prefer	_derivationally_related_form
prefer	preferment	_derivationally_related_form-inv
transverse_flute	flutist	_derivationally_related_form
flutist	transverse_flute	_derivationally_related_form-inv
train	manager	_derivationally_related_form
manager	train	_derivationally_related_form-inv
wave	movement	_hypernym
movement	wave	_hypernym-inv
trope	synecdoche	_hyponym
synecdoche	trope	_hyponym-inv
remunerate	recompense	_derivationally_related_form
recompense	remunerate	_derivationally_related_form-inv
separatist	proponent	_hypernym
proponent	separatist	_hypernym-inv
fingerboard	guitar	_part_of
guitar	fingerboard	_part_of-inv
softener	soften	_derivationally_related_form
soften	softener	_derivationally_related_form-inv
wellington	general	_instance_hypernym
general	wellington	_instance_hypernym-inv
wintertime	wintry	_derivationally_related_form
wintry	wintertime	_derivationally_related_form-inv
balcony	structure	_hypernym
structure	balcony	_hypernym-inv
rise	heaving	_hyponym
heaving	rise	_hyponym-inv
symptom	disease	_part_of
disease	symptom	_part_of-inv
synchronize	dub	_hyponym
dub	synchronize	_hyponym-inv
dean	cardinal	_hypernym
cardinal	dean	_hypernym-inv
pious	sacred	_also_see
sacred	pious	_also_see-inv
telling	tell	_derivationally_related_form
tell	telling	_derivationally_related_form-inv
plane	airliner	_hyponym
airliner	plane	_hyponym-inv
mastery	master	_derivationally_related_form
master	mastery	_derivationally_related_form-inv
acclimatization	adjustment	_hypernym
adjustment	acclimatization	_hypernym-inv
conveyor	take	_derivationally_related_form
take	conveyor	_derivationally_related_form-inv
present	presentation	_derivationally_related_form
presentation	present	_derivationally_related_form-inv
gist	signification	_hypernym
signification	gist	_hypernym-inv
partition	zone	_derivationally_related_form
zone	partition	_derivationally_related_form-inv
proclaim	praise	_derivationally_related_form
praise	proclaim	_derivationally_related_form-inv
seizure	poundage	_hyponym
poundage	seizure	_hyponym-inv
return	boomerang	_hyponym
boomerang	return	_hyponym-inv
darfur	territory	_instance_hypernym
territory	darfur	_instance_hypernym-inv
send	mailer	_derivationally_related_form
mailer	send	_derivationally_related_form-inv
organization	officialdom	_hyponym
officialdom	organization	_hyponym-inv
application	request	_hypernym
request	application	_hypernym-inv
turn	spiral	_hyponym
spiral	turn	_hyponym-inv
bull	horn	_has_part
horn	bull	_has_part-inv
hope	trust	_derivationally_related_form
trust	hope	_derivationally_related_form-inv
spoil	fluff	_derivationally_related_form
fluff	spoil	_derivationally_related_form-inv
crow	ladle	_member_holonym
ladle	crow	_member_holonym-inv
formalization	systematization	_hypernym
systematization	formalization	_hypernym-inv
mete	bound	_derivationally_related_form
bound	mete	_derivationally_related_form-inv
talks	mediation	_hyponym
mediation	talks	_hyponym-inv
maraud	vulture	_derivationally_related_form
vulture	maraud	_derivationally_related_form-inv
create	creator	_derivationally_related_form
creator	create	_derivationally_related_form-inv
hairstyle	pompadour	_hyponym
pompadour	hairstyle	_hyponym-inv
communicator	intercommunicate	_derivationally_related_form
intercommunicate	communicator	_derivationally_related_form-inv
withdrawal	retreat	_hyponym
retreat	withdrawal	_hyponym-inv
supposition	suppose	_derivationally_related_form
suppose	supposition	_derivationally_related_form-inv
tsa	office	_hypernym
office	tsa	_hypernym-inv
set	location	_derivationally_related_form
location	set	_derivationally_related_form-inv
stick	club	_hyponym
club	stick	_hyponym-inv
suffocation	suffocate	_derivationally_related_form
suffocate	suffocation	_derivationally_related_form-inv
warmer	radiator	_hyponym
radiator	warmer	_hyponym-inv
hold	saint	_hyponym
saint	hold	_hyponym-inv
rubble	trash	_derivationally_related_form
trash	rubble	_derivationally_related_form-inv
region	layer	_hyponym
layer	region	_hyponym-inv
scent	perfume	_derivationally_related_form
perfume	scent	_derivationally_related_form-inv
utilize	give	_hyponym
give	utilize	_hyponym-inv
sack	incase	_hypernym
incase	sack	_hypernym-inv
snatch	rebound	_hyponym
rebound	snatch	_hyponym-inv
mingle	welter	_derivationally_related_form
welter	mingle	_derivationally_related_form-inv
sharing	distribution	_hypernym
distribution	sharing	_hypernym-inv
sport	logrolling	_member_of_domain_topic
logrolling	sport	_member_of_domain_topic-inv
inflorescence	flower	_hypernym
flower	inflorescence	_hypernym-inv
